S_Core_50,크림슨 아머+,Core,Rare,Cost,PlayerParty,2,Buff,E_Ward;E_Armor,3;10,1;1,6,Selection,Range_b_17,"붉은 갑옷을 둘러 아군에게 가호를 {ValueRate1}, 방어도를 {ValueRate2} 부여합니다."
S_Core_51,시간 왜곡,Core,Epic,Cost,PlayerParty,1,Buff,E_Swift,1,1,8,Direction,Range_All,시간의 흐름을 왜곡해 자신과 아군에게 신속을 {ValueRate1} 부여합니다.
S_Core_52,시간 왜곡+,Core,Epic,Cost,PlayerParty,2,Buff,E_Swift,1,1,7,Direction,Range_All,시간의 흐름을 왜곡해 자신과 아군에게 신속을 {ValueRate1} 부여합니다.
S_Core_53,도미네이션,Core,Epic,Cost,EnemyParty,1,Debuff,E_Vulnerable;E_Weaken,2;2,1;1,8,Selection,Range_17,"전장을 지배해 적에게 취약을 {ValueRate1}, 약화를 {ValueRate2} 부여합니다.",,
S_Core_54,도미네이션+,Core,Epic,Cost,EnemyParty,2,Debuff,E_Vulnerable;E_Weaken,3;3,1;1,8,Selection,Range_17,"전장을 지배해 적에게 취약을 {ValueRate1}, 약화를 {ValueRate2} 부여합니다.",,
S_Core_55,블러드 베놈,Core,Rare,Cost,EnemyParty,1,Debuff,E_Poison;E_Bleed,2;2,1;1,6,Selection,Range_11,"독성의 피를 퍼뜨려 적에게 중독을 {ValueRate1}, 출혈을 {ValueRate2} 부여합니다.",,
S_Core_56,블러드 베놈+,Core,Rare,Cost,EnemyParty,2,Debuff,E_Poison;E_Bleed,2;2,1;1,5,Selection,Range_12,"독성의 피를 퍼뜨려 적에게 중독을 {ValueRate1}, 출혈을 {ValueRate2} 부여합니다."
S_Core_57,하트 피어스,Core,Unique,Cost,EnemyParty,1,Attack,E_Pierce;E_Vulnerable,13;1,1;1,6,Direction,Range_21,급소를 꿰뚫어 적에게 {ValueRate1}의 관통 피해를 주고 취약을 {ValueRate2} 부여합니다.
S_Core_58,하트 피어스+,Core,Unique,Cost,EnemyParty,2,Attack,E_Pierce;E_Vulnerable,15;2,1;1,6,Direction,Range_21,급소를 꿰뚫어 적에게 {ValueRate1}의 관통 피해를 주고 취약을 {ValueRate2} 부여합니다.
S_Core_59,피니셔,Core,Unique,Cost,EnemyParty,1,Attack,E_Strike,18,1,5,Direction,Range_09,강력한 마무리 일격으로 적에게 {ValueRate1}의 피해를 줍니다.
S_Core_60,피니셔+,Core,Unique,Cost,EnemyParty,2,Attack,E_Strike,22,1,5,Direction,Range_09,강력한 마무리 일격으로 적에게 {ValueRate1}의 피해를 줍니다.
S_Core_61,위압,Core,Common,Cost,EnemyParty,1,Debuff,E_Weaken,1,1,4,Direction,Range_07,상대의 기세를 억눌러 약화를 {ValueRate1} 부여합니다.
S_Core_62,위압+,Core,Common,Cost,EnemyParty,2,Debuff,E_Weaken,1,1,3,Direction,Range_07,상대의 기세를 억눌러 약화를 {ValueRate1} 부여합니다.
S_Core_63,공격태세,Core,Rare,Cost,PlayerParty,1,Buff,E_Boost,1,1,4,Direction,Range_b_02,공격 태세를 갖춰 자신과 아군에게 증폭을 {ValueRate1} 부여합니다.
S_Core_64,공격태세+,Core,Rare,Cost,PlayerParty,2,Buff,E_Boost,2,1,4,Direction,Range_b_02,공격 태세를 갖춰 자신과 아군에게 증폭을 {ValueRate1} 부여합니다.
S_Core_65,틈새베기,Core,Common,Cost,EnemyParty,1,Attack,E_Strike,4,1,2,Direction,Range_10,빈틈을 빠르게 베어 적에게 {ValueRate1}의 피해를 줍니다.
S_Core_66,틈새베기+,Core,Common,Cost,EnemyParty,2,Attack,E_Strike,6,1,2,Direction,Range_10,빈틈을 빠르게 베어 적에게 {ValueRate1}의 피해를 줍니다.
S_Core_67,숨돌리기,Core,Common,Cost,PlayerParty,1,Buff,E_Focus,1,1,5,Direction,Range_Self,호흡을 가다듬어 카르마를 {ValueRate1} 회복합니다.
S_Core_68,숨돌리기+,Core,Common,Cost,PlayerParty,2,Buff,E_Focus,1,1,4,Direction,Range_Self,호흡을 가다듬어 카르마를 {ValueRate1} 회복합니다.
S_Core_69,밀쳐내기,Core,Common,Cost,EnemyParty,1,Attack,E_Strike;E_Knockback,4;1,1,3,Direction,Range_23,몸으로 밀쳐 적에게 {ValueRate1}의 피해를 주고 {ValueRate2}칸 넉백시킵니다.
S_Core_70,밀쳐내기+,Core,Common,Cost,EnemyParty,2,Attack,E_Strike;E_Knockback,4;1,1,2,Direction,Range_23,몸으로 밀쳐 적에게 {ValueRate1}의 피해를 주고 {ValueRate2}칸 넉백시킵니다.
S_Core_71,격려,Core,Common,Cost,PlayerParty,1,Buff,E_Charge,2,1,4,Selection,Range_b_17,용기를 북돋아 아군에게 충전을 {ValueRate1} 부여합니다.
S_Core_72,격려+,Core,Common,Cost,PlayerParty,2,Buff,E_Charge,2,1,3,Selection,Range_b_17,용기를 북돋아 아군에게 충전을 {ValueRate1} 부여합니다.
S_Core_73,버티기,Core,Rare,Cost,PlayerParty,1,Buff,E_Armor,4,1,2,Direction,Range_b_02,굳게 버텨 자신과 아군에게 방어도를 {ValueRate1} 부여합니다.
S_Core_74,버티기+,Core,Rare,Cost,PlayerParty,2,Buff,E_Armor,4,1,2,Direction,Range_b_19,굳게 버텨 자신과 아군에게 방어도를 {ValueRate1} 부여합니다.
S_Core_75,끌어당기기,Core,Common,Cost,EnemyParty,1,Attack,E_Strike;E_Grab,5;1,1,3,Direction,Range_22,적을 붙잡아 {ValueRate1}의 피해를 주고 {ValueRate2}칸 그랩합니다.
S_Core_76,끌어당기기+,Core,Common,Cost,EnemyParty,2,Attack,E_Strike;E_Grab,6;1,1,3,Direction,Range_22,적을 붙잡아 {ValueRate1}의 피해를 주고 {ValueRate2}칸 그랩합니다.
S_Core_77,블러드피어스,Core,Common,Hp,EnemyParty,1,Attack,E_Strike;E_Bleed,4;1,1,3,Direction,Range_06,적을 찔러 {ValueRate1}의 피해를 주고 출혈을 {ValueRate2} 부여합니다.
S_Core_78,블러드피어스+,Core,Common,Hp,EnemyParty,2,Attack,E_Strike;E_Bleed,4;1,1,2,Direction,Range_07,적을 찔러 {ValueRate1}의 피해를 주고 출혈을 {ValueRate2} 부여합니다.
S_Core_79,스피드스터,Core,Common,Cost,PlayerParty,1,Buff,E_Swift,1,1,4,Direction,Range_Self,상대보다 먼저 움직일 틈을 잡아 신속을 {ValueRate1} 얻습니다.
S_Core_80,스피드스터+,Core,Common,Cost,PlayerParty,2,Buff,E_Swift,1,1,3,Direction,Range_Self,상대보다 먼저 움직일 틈을 잡아 신속을 {ValueRate1} 얻습니다.

# MonsterSkill
스킬ID,이름,대상,효과ID,수치계수,횟수계수,그리드이동,범위ID,타임라인표기,효과설명,수치값변수,아이콘,타입
SkillId,Name,Target,EffectIds,ValueRate,CountRate,GridMove,RangeId,TimelineNotation,EffectDesc,ValueRandomRange,SkillIcon,SkillType
S_Monster_01,접근,Self,E_Move,0,1,0,Range_02,Move,가까운 캐릭터를 향해 1칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_02,점액투척,PlayerParty,E_Strike,6,1,0,Range_16,Attack,대상에게 수치의 피해를 줍니다.,1,icon_mon_skill_002,일반피해
S_Monster_03,접근,Self,E_Move,0,1,0,Range_01,Move,가까운 캐릭터를 향해 1칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_04,덮치기,PlayerParty,E_Strike,4,1,0,Range_10,Attack,대상에게 수치의 피해를 줍니다.,1,icon_mon_skill_003,일반피해
S_Monster_05,도망,Self,E_Move,0,1,0,Range_20,Move,캐릭터에게서 멀어지도록 최대 2칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_06,화염폭발,PlayerParty,E_Strike,8,1,0,Range_02,Attack,자신의 주변에 수치의 피해를 줍니다.,0,icon_mon_skill_005,일반피해
S_Monster_07,원한의 불꽃,EnemyParty,E_Grudge,1,1,0,Range_All,Buff,든 캐릭터에게 침식을 수치 부여합니다.,0,icon_mon_skill_006,버프
S_Monster_08,도망,Self,E_Move,0,1,0,Range_20,Move,캐릭터에게서 멀어지도록 최대 2칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_09,침식폭발,PlayerParty,E_Strike,8,1,0,Range_02,Attack,자신의 주변에 수치의 피해를 줍니다.,0,icon_mon_skill_007,일반피해
S_Monster_10,침식 확산,PlayerParty,E_Corrosion,1,1,0,Range_All,Debuff,모든 캐릭터에게 침식을 수치 부여합니다.,0,icon_mon_skill_008,디버프
S_Monster_11,비행,Self,E_Move,0,1,0,Range_20,Move,캐릭터와 같은 라인을 맞추기 위해 최대 2칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_12,들이받기,PlayerParty,E_Strike;E_Knockback,16;1,1,6,Range_18,Attack,돌진하여 대상에게 수치의 피해를 주고 수치칸 밀어냅니다.,1,icon_mon_skill_010,밀어냄
S_Monster_13,추격,Self,E_Move,0,1,0,Range_02,Move,가까운 캐릭터를 향해 1칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_14,대폭발,PlayerParty,E_Strike,25,1,0,Range_24,Attack,주변 범위에 수치의 피해를 줍니다.,0,icon_mon_skill_011,일반피해
S_Monster_15,진격,Self,E_Move,0,1,0,Range_01,Move,캐릭터에게 접근하도록 1칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_16,그림자걸음,Self,E_Move,0,1,0,Range_24,Move,캐릭터의 후방으로 순간이동합니다.,0,icon_mon_skill_012,이동
S_Monster_17,심연 찌르기,PlayerParty,E_Pierce,10,1,0,Range_03,Attack,전방의 대상을 찔러 수치의 피해를 줍니다.,1,icon_mon_skill_013,관통피해
S_Monster_18,어둠 가르기,PlayerParty,E_Strike,12,1,0,Range_14,Attack,전방 범위를 휘둘러 수치의 피해를 줍니다.,1,icon_mon_skill_014,일반피해
S_Monster_19,그림자 소용돌이,PlayerParty,E_Strike;E_Grab,2;1,1,0,Range_12,Attack,범위 내 대상에게 수치의 피해를 주고 1칸 끌어당깁니다.,0,icon_mon_skill_015,끌어당김
S_Monster_20,회피,Self,E_Move,0,1,0,Range_19,Move,캐릭터에게서 멀어지도록 최대 2칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_21,사방 찢기,PlayerParty,E_Strike,10,1,0,Range_02,Attack,자신의 주변에 수치의 피해를 줍니다.,2,icon_mon_skill_016,일반피해
S_Monster_22,사냥 표식,PlayerParty,E_Strike,8,1,0,Range_16,Attack,캐릭터가 위치한 칸을 공격하여 수치의 피해를 줍니다.,1,icon_mon_skill_017,일반피해
S_Monster_23,고치 심기,Self,E_Spawn_Spider_Egg,1,1,0,Range_16,Debuff,지정된 위치에 거미알을 수치개 생성합니다.,0,icon_mon_skill_018,설치
S_Monster_24,사냥실,Self,E_Spawn_Spider_Web,1,1,0,Range_16,Debuff,지정된 위치에 거미줄을 수치개 생성합니다.,0,icon_mon_skill_019,설치
S_Monster_25,거미줄 갑주,Self,E_Barrier,1,1,0,Range_Self,Buff,자신에게 피해를 수치회 막는 장막을 부여합니다.,0,icon_mon_skill_020,버프
S_Monster_26,전진,Self,E_Move,0,1,0,Range_02,Move,가까운 캐릭터를 향해 1칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_27,가로베기,PlayerParty,E_Strike,9,1,0,Range_07,Attack,전방 범위에 수치의 피해를 줍니다.,1,,일반피해
S_Monster_28,세로베기,PlayerParty,E_Strike,6,1,0,Range_10,Attack,공격 스킬에 피격되면 수치의 피해로 반격합니다.,0,,일반피해
S_Monster_29,거리조절,Self,E_Move,0,1,0,Range_20,Move,십자 방향으로 최대 2칸 이동합니다.,0,icon_mon_skill_001,이동
S_Monster_30,직사,PlayerParty,E_Strike,8,1,0,Range_18,Attack,정면 일직선상의 대상에게 수치의 피해를 줍니다.,2,,일반피해
S_Monster_31,곡사,PlayerParty,E_Strike,4,2,0,Range_05,Attack,가장 먼 캐릭터 범위에 수치의 피해를 2회 줍니다.,0,,일반피해
S_Monster_32,진군,Self,E_Move,0,1,0,Range_20,Move,가까운 캐릭터를 향해 1칸 이동합니다.,0,,이동
S_Monster_33,방패돌진,PlayerParty,E_Strike;E_Knockback,10;6,1,6,Range_18,Attack,돌진하여 대상에게 수치의 피해를 주고 수치칸 밀어냅니다.,1,,밀어냄
S_Monster_34,방패강타,PlayerParty,E_Strike;E_Knockback,18;1,1,0,Range_04,Attack,전방 범위에 수치의 피해를 주고 수치칸 밀어냅니다.,1,,밀어냄
S_Monster_35,대지진,PlayerParty,E_Strike,6,1,0,Range_All,Attack,전 범위에 수치의 피해를 줍니다.,0,,일반피해
S_Monster_36,철옹성,Self,E_Armor,15,1,0,Range_Self,Buff,자신에게 수치만큼 방어도를 부여합니다.,0,,버프
S_Monster_37,변위,Self,E_Move,0,1,0,Range_02,Move,캐릭터에게서 멀어지도록 1칸 이동합니다.,0,,이동
S_Monster_38,망령쇄도,PlayerParty,E_Pierce,12,1,0,Range_18,Attack,전방 일직선 범위에 수치의 관통 피해를 줍니다.,0,,관통피해
S_Monster_39,혼령폭발,PlayerParty,E_Strike,14,1,0,Range_17,Attack,지정된 범위에 수치의 피해를 줍니다.,0,,일반피해
S_Monster_40,피의저주,PlayerParty,E_Bleed,1,1,0,Range_16,Debuff,대상에게 출혈을 수치 부여합니다.,0,,디버프
S_Monster_41,사령술,Self,E_Spawn_Soldier,1,1,0,Range_Self,Buff,죽은 병사 1명을 다시 소환합니다.,0,,버프

# GridEffect
그리드효과ID,이름,통과유무,소모성,효과ID,수치계수,횟수계수,지속턴,생성 방식,체력,타입,툴팁
GridEffectID,Name,Passed,expendable,EffectIds,ValueRate,CountRate,Duration,SpawnType,HP,TargetType,ToolTip
GR_debris,잔해,0,0,-1,0,1,0,BattleStart,16,Object,이동을 방해하는 장애물입니다.
GR_thorn,가시,1,0,E_Strike,3,1,0,BattleStart,0,None,진입 또는 통과한 대상에게 3의 피해를 줍니다.
GR_Poisson,독,1,1,E_Poison,2,1,0,BattleStart,0,None,진입한 대상에게 중독 2를 부여합니다.
GR_Residue,점액,1,0,E_Strike,2,1,2,Monster,0,None,"진입 또는 통과하거나, 턴 시작 시 위치해 있다면 2의 피해를 줍니다."
GR_dummy,루어,0,0,-1,0,1,0,Summon,12,Character,캐릭터로 인식되는 장애물입니다.
GR_explosive_doll,브룸,0,0,-1,8,1,0,Summon,10,Object,이번 턴이 끝날 때 주변 적에게 8의 피해를 줍니다.
GR_spider_egg,거미알,0,0,-1,0,5,2,Summon,8,Object,파괴되지 않는다면 2턴 후 신더가 부화합니다.
GR_spider_web,거미줄,1,0,E_Spider_Web,2,1,2,Monster,0,None,진입한 대상은 이번 턴 동안 코스트 사용량이 2배가 됩니다.
GR_nocturn_portal_preview,그림자,1,0,-1,0,1,1,Monster,0,None,그림자가 머문 곳으로 녹턴이 이동합니다.
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

# Effect
효과ID,이름,효과타입,턴종료제거,툴팁,,사용처
EffectId,Name,EffectType,EndTurn,ToolTip,,Usage
E_Max_HP,최대   HP,Neutral,0,생명력 자원,,"Rune: 6개 / Relic_P_01, Relic_P_04, Relic_P_05"
E_Max_Cost,최대 Cost,Neutral,0,기억사용에 필요한 자원,,"Rune_01, Rune_03, Rune_05, Rune_07, Rune_09 / Relic_P_02, Relic_P_04"
E_Strike,타격,Neutral,0,일반적인 피해를 준다. 대상의 방어도가 있으면 방어도부터 감소시킨다.,,"SkillMaster: 45개 / MonsterSkill: 18개 / GridEffect: GR_thorn, GR_Residue"
E_Pierce,관통,Neutral,0,방어도를 무시하고 대상의 생명력에 직접 피해를 준다.,,"SkillMaster: 8개 / S_Monster_17, S_Monster_38"
E_Heal,치유,Neutral,0,생명력을 수치만큼 즉시 회복한다.,,SkillMaster: 6개
E_Move,이동,Neutral,0,이동 효과입니다.,,SkillMaster: 7개 / MonsterSkill: 13개
E_Knockback,넉백,Neutral,0,대상을 시전자와 멀어지는 방향으로 밀어낸다.,,"SkillMaster: 7개 / S_Monster_12, S_Monster_33, S_Monster_34"
E_Grab,그랩,Neutral,0,대상을 시전자와 가까워지는 방향으로 당겨온다.,,SkillMaster: 6개 / S_Monster_19
E_Crash,충돌,Neutral,0,이동 중 유닛 또는 장애물에 막히면 2의 고정 피해를 받는다.,,코드: 충돌 처리 (BattleActionRunner /   Knockback / Grab)
E_Boost,증폭,Beneficial,Remove,이번 턴 동안 공격 수치가 수치만큼 증가한다. 턴 종료 시 증폭 수치는 사라진다.,,SkillMaster: 9개
E_Armor,방어도,Beneficial,Remove,번 턴 동안 수치만큼 피해를 막는다. 턴 종료 시 방어도 수치는 사라진다.,,SkillMaster: 16개 / MonsterSkill: S_Monster_36
E_Charge,충전,Beneficial,Remove,턴 종료 시 마나를 수치만큼 회복한다.,,SkillMaster: 7개
E_Focus,집중,Beneficial,Remove,턴 종료 시 카르마를 수치만큼 획득한다.,,SkillMaster: 6개
E_Swift,신속,Beneficial,Decrease,몬스터보다 먼저 행동을 진행할 수 있다. 턴 종료 시 수치가 1씩 감소한다.,,"S_Passive_04, /  S_Core_51, S_Core_52, S_Core_79, S_Core_80"
E_Smite,강타,Beneficial,Decrease,첫 공격의 피해가 50% 증가한다. 턴 종료 시 수치가 1씩 감소한다.,,S_Passive_08
E_Lifesteal,흡혈,Beneficial,Decrease,준 피해의 30%만큼 체력을 회복한다. 턴 종료 시 수치가 1씩 감소한다.,,S_Passive_09
E_Ward,가호,Beneficial,Decrease,피해를 받을 때 수치만큼 피해를 준다. 턴 종료 시 수치가 1씩 감소한다.,,"S_Core_13,   S_Core_14, S_Core_49, S_Core_50"
E_Grudge,원한,Beneficial,Maintain,공격 수치가 수치만큼 증가한다. 턴 종료 시 사라지지 않는다.,,S_Monster_07
E_Barrier,장막,Beneficial,Decrease,받는 피해를 1회 무시한다. 발동 시 사라진다. 턴 종료 시 수치가 1씩 감소한다.,,S_Monster_25
E_Poison,중독,Harmful,Decrease,턴 종료 시 수치만큼 피해를 받는다. 턴 종료 시 수치가 1씩 감소한다.,,SkillMaster: 8개 / GR_Poisson
E_Bleed,출혈,Harmful,Decrease,이동 시 수치만큼 피해를 받는다. 턴 종료 시 수치가 1씩 감소한다.,,SkillMaster: 8개 / S_Monster_40
E_Vulnerable,취약,Harmful,Decrease,받는 피해를 30% 증가시킨다. 턴 종료 시 수치가 1씩 감소한다.,,SkillMaster: 10개
E_Weaken,약화,Harmful,Decrease,주는 피해를 15% 감소시킨다. 턴 종료 시 수치가 1씩 감소한다.,,SkillMaster: 9개
E_Corrosion,침식,Harmful,Maintain,받는 모든 피해가 수치만큼 증가한다. 턴 종료 시 사라지지 않는다.,,S_Monster_10
E_Split,분열,Neutral,Maintain,피해횟수에 따라 수치가 1 감소한다. 0이 되었을 때 살아 있다면 블롭 2마리로 분열한다.,,코드: Mon_01 머크 기본 분열 상태
E_Explode,폭발,Neutral,Decrease,턴 종료 시 수치가 1 감소합니다. 수치가 0이 되면 자폭을 시전하고 사망한다.,,코드: Mon_06 신더 기본 폭발 상태
E_Flank,기습,Beneficial,Maintain,뒤를 공격할 때 피해가 50% 증가한다.,,코드: Mon_10 녹턴 기본 기습 상태
E_Spider_Web,거미줄,Neutral,Maintain,다음 이동 예약 사용 코스트가 2배가 된다. 이동 예약 성공 시 사라진다.,,GridEffect: GR_spider_web
E_Spawn_Spider_Egg,거미알 생성,Neutral,None,선택한 그리드에 거미알을 생성한다.,,S_Monster_23
E_Spawn_Spider_Web,거미줄 생성,Neutral,None,선택한 그리드에 거미줄을 생성한다.,,S_Monster_24
E_Spawn_Soldier,사령술,Neutral,None,지정된 위치에 죽었던 병사를 다시 생성한다.,,S_Monster_41
E_Cost_Recovery_Delta,코스트 회복량 변화,Neutral,0,마나 재생량을 수치만큼 변화시킨다.,,"Rune_02, Rune_05, Rune_08, Rune_09 / Relic_P_03, Relic_P_05, Relic_P_17"
E_UniqueResource_Overflow_To_Cost,고유자원 초과 코스트 회복,Neutral,0,카르마가 최대일 때 카르마를 회복하면 수치 배율만큼 마나를 회복한다.,,Relic_P_57
E_UniqueResource_Max_Skill_Cost_Delta,고유자원 최대 스킬 코스트 변화,Neutral,0,카르마가 최대일 때 모든 스킬 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_58
E_First_Move_Cost_Delta,첫 이동 코스트 변화,Neutral,0,첫 이동의 마나 사용량을 수치만큼 변화시킨다.,,Rune_10
E_Attack_Cost_Delta,공격 스킬 코스트 변화,Neutral,0,공격타입 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_06
E_Debuff_Cost_Delta,디버프 스킬 코스트 변화,Neutral,0,디버프타입 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_08
E_Move_Cost_Zero,이동 코스트 제거,Neutral,0,이동이 코스트를 소모하지 않는다.,,Relic_P_18
E_Blocked_Slot_Mask,등록 금지 슬롯 마스크,Neutral,0,마스크에 포함된 슬롯에 기억을 등록할 수 없다.,,Relic_P_17
E_Max_Registrable_Slot_Count,등록 가능 슬롯 수 제한,Neutral,0,기억을 등록할 수 있는 슬롯 수를 수치로 제한한다.,,Relic_P_18
E_No_Move_In_Slot_Buff_Cost_Delta,이동 없음 슬롯 버프 코스트 변화,Neutral,0,해당 슬롯에서 이동하지 않았다면 버프타입 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_31
E_After_Move_Debuff_Cost_Delta,이동 후 디버프 코스트 변화,Neutral,0,해당 슬롯에서 이동한 뒤 등록하는 디버프타입 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_32
E_Slot1_First_Skill_Cost_Delta,1번 슬롯 첫 스킬 코스트 변화,Neutral,0,1번 슬롯에 등록하는 첫 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_09
E_Slot5_Skill_Cost_Delta,5번 슬롯 스킬 코스트 변화,Neutral,0,5번 슬롯에 등록하는 모든 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_13
E_Low_HP_Skill_Cost_Delta,낮은 체력 스킬 코스트 변화,Neutral,0,현재 체력이 30% 이하라면 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_44
E_High_HP_Cost_Recovery_Delta,높은 체력 코스트 회복 변화,Neutral,0,현재 체력이 90% 이상이라면 마나 재생량을 수치만큼 변화시킨다.,,Relic_P_47
E_High_HP_Buff_Cost_Delta,높은 체력 버프 코스트 변화,Neutral,0,현재 체력이 90% 이상이라면 버프타입 기억의 마나 사용량을 수치만큼 변화시킨다.,,Relic_P_48
E_Attack_Value_Delta,공격 스킬 피해량 변화,Neutral,0,공격타입 기억의 피해량을 수치만큼 변화시킨다.,,"Rune_11 / Relic_P_06, Relic_P_07"
E_Attack_Count_Delta,공격 스킬 횟수 변화,Neutral,0,공격타입 기억의 피해 횟수를 수치만큼 변화시킨다.,,Relic_P_07
E_Debuff_Value_Delta,디버프 스킬 수치 변화,Neutral,0,디버프타입 기억의 효과 수치를 수치만큼 변화시킨다.,,Relic_P_08
E_Heal_Value_Delta,기억 치유량 변화,Neutral,0,기억으로 회복하는 생명력을 수치만큼 변화시킨다.,,Rune_12
E_Skill_Armor_Value_Delta,기억 방어도 변화,Neutral,0,기억으로 부여하는 방어도를 수치만큼 변화시킨다.,,Rune_13
E_Poison_Value_Delta,기억 중독 부여량 변화,Neutral,0,기억으로 부여하는 중독 수치를 수치만큼 변화시킨다.,,Rune_14
E_Bleed_Value_Delta,기억 출혈 부여량 변화,Neutral,0,기억으로 부여하는 출혈 수치를 수치만큼 변화시킨다.,,Rune_15
E_Armor_Gain_Percent,방어도 획득량 퍼센트 변화,Neutral,0,방어도 획득량을 퍼센트로 변화시킨다.,,Relic_P_40
E_After_Move_Debuff_Value_Delta,이동 후 디버프 수치 변화,Neutral,0,해당 슬롯에서 이동한 뒤 등록하는 디버프타입 기억의 효과수치를 수치만큼 변화시킨다.,,Relic_P_33
E_After_Move_Attack_Value_Per_Cost,이동 후 공격 소모 코스트 비례 피해,Neutral,0,해당 슬롯에서 이동에 소모한 마나만큼 공격 피해량을 증가시킨다.,,Relic_P_34
E_Slot1_Attack_Value_Delta,1번 슬롯 공격 수치 변화,Neutral,0,1번 슬롯 공격타입 기억의 피해량을 수치만큼 변화시킨다.,,Relic_P_10
E_Slot1_Buff_Value_Delta,1번 슬롯 버프 수치 변화,Neutral,0,1번 슬롯 버프타입 기억의 효과수치를 수치만큼 변화시킨다.,,Relic_P_12
E_Slot5_Attack_Value_Delta,5번 슬롯 공격 수치 변화,Neutral,0,5번 슬롯 공격타입 기억의 피해량을 수치만큼 변화시킨다.,,Relic_P_14
E_Low_HP_Attack_Value_Delta,낮은 체력 공격 피해 변화,Neutral,0,현재 체력이 30% 이하라면 공격타입 기억의 피해량을 수치만큼 변화시킨다.,,Relic_P_45
E_Self_Buff_Blocked_Buff_Value_Delta,자신 버프 차단 버프 수치 변화,Neutral,0,자신에게 버프를 부여할 수 없는 대신 버프타입 기억의 효과수치를 수치만큼 증가시킨다.,,Relic_P_54
E_Full_HP_Buff_Value_Delta,최대 체력 버프 수치 변화,Neutral,0,체력이 최대라면 버프타입 기억의 효과수치를 수치만큼 변화시킨다.,,Relic_P_55
E_Unique_Skill_Value_Percent,발현 기억 수치 퍼센트 변화,Neutral,0,발현 기억의 효과 수치를 퍼센트로 변화시킨다.,,Relic_P_60
E_Unique_Skill_Count_Delta,발현 기억 횟수 변화,Neutral,0,발현 기억의 횟수를 수치만큼 변화시킨다.,,Relic_P_61
E_Slot5_Attack_Pierce,5번 슬롯 공격 관통 변경,Neutral,0,5번 슬롯 공격타입 기억의의 피해를 관통 피해로 변경한다.,,Relic_P_16
E_Slot1_Attack_Kill_Focus,1번 슬롯 공격 처치 집중,Neutral,0,1번 슬롯 공격타입 기억으로 적 처치 시 집중을 수치만큼 얻는다.,,Relic_P_11
E_Slot5_Attack_Kill_Cost_Refund,5번 슬롯 공격 처치 코스트 반환,Neutral,0,5번 슬롯 공격타입 기억으로 적 처치 시 해당 스킬 사용 마나를 돌려받는다.,,Relic_P_15
E_Unique_Skill_Kill_Focus,발현 기억 처치 집중,Neutral,0,발현 기억으로 적 처치 시 집중을 수치만큼 얻는다.,,Relic_P_59
E_Damage_Poisoned_Fixed,중독 대상 추가 고정피해,Neutral,0,중독이 부여된 적에게 피해를 주면 고정피해를 수치만큼 준다.,,Relic_P_49
E_Damage_Bleeding_Fixed,출혈 대상 추가 고정피해,Neutral,0,출혈이 부여된 적에게 피해를 주면 고정피해를 수치만큼 준다.,,Relic_P_50
E_Damage_Vulnerable_Armor,취약 대상 피해 방어도 획득,Neutral,0,취약이 부여된 적에게 피해를 주면 방어도를 수치만큼 얻는다.,,Relic_P_51
E_Damage_Weakened_Armor,약화 대상 피해 방어도 획득,Neutral,0,약화가 부여된 적에게 피해를 주면 방어도를 수치만큼 얻는다.,,Relic_P_52
E_Damage_Non_Poisoned_Apply_Poison,비중독 대상 피해 중독 부여,Neutral,0,중독이 부여되지 않은 적에게 피해를 주면 중독을 수치만큼 부여한다.,,Relic_P_53
E_Ally_Buff_Charge,아군 버프 충전 획득,Neutral,0,자신을 제외한 아군에게 버프를 부여하면 충전을 수치만큼 얻는다.,,Relic_P_56
E_Low_HP_Damage_Reduction_Percent,낮은 체력 피해 감소,Neutral,0,현재 체력이 30% 이하라면 받는 피해를 퍼센트로 감소시킨다.,,Relic_P_46
E_Forced_Move_Immune,강제이동 면역,Neutral,0,넉백과 그랩으로 이동하지 않는다.,,Relic_P_35
E_Crash_Damage_Immune,충돌 피해 면역,Neutral,0,충돌로 인한 피해를 받지 않는다.,,Relic_P_36
E_Grid_Effect_Immune,그리드 효과 면역,Neutral,0,그리드 효과를 받지 않는다.,,Relic_P_37
